Date,Treasury_SF_2Y,Treasury_SF_5Y,Treasury_SF_10Y,Treasury_SF_20Y,Treasury_SF_30Y
2016-01-19,24.33833333333333,30.761333333333333,32.226333333333336,3.9993333333333325,8.23522222222222
2016-01-20,23.948999999999998,28.323000000000008,25.137,-0.1869999999999976,8.23522222222222
2016-01-21,25.02444444444445,32.204444444444455,29.39944444444445,-0.27055555555555344,8.23522222222222
2016-01-22,26.05811111111111,30.021111111111104,31.170111111111105,2.8391111111111087,8.23522222222222
2016-01-25,27.188222222222215,29.024222222222228,32.55222222222222,6.43022222222222,8.23522222222222
2016-01-26,27.872000000000014,29.927999999999997,30.054999999999993,13.424000000000007,8.23522222222222
2016-01-27,31.452888888888893,30.7728888888889,36.54588888888888,13.346888888888898,8.23522222222222
2016-01-28,27.389777777777773,30.477777777777767,30.28177777777777,13.631777777777778,8.23522222222222
2016-01-29,27.115000000000002,29.410000000000004,33.098000000000006,17.156,8.23522222222222
2016-02-01,28.850666666666655,27.376666666666665,32.510666666666665,13.745666666666672,8.23522222222222
2016-02-02,31.37488888888889,34.795888888888896,28.836888888888893,13.847888888888889,8.23522222222222
2016-02-03,29.302222222222234,33.859222222222236,30.97122222222223,17.61522222222223,26.370222222222232
2016-02-04,26.937000000000012,32.400000000000006,32.84,9.936000000000007,19.257000000000005
2016-02-05,26.426777777777772,29.712777777777774,28.64677777777777,7.941777777777773,4.856777777777779
2016-02-08,32.77177777777777,42.531777777777776,38.93077777777778,16.03077777777778,4.655777777777772
2016-02-09,48.050444444444445,41.725444444444456,43.51244444444445,11.35944444444445,22.890444444444448
2016-02-10,49.81400000000001,40.248999999999995,50.58200000000001,14.124000000000002,26.882000000000005
2016-02-11,47.05722222222222,43.40422222222222,52.57022222222223,18.480222222222217,44.49322222222223
2016-02-12,34.031666666666666,40.35966666666667,40.266666666666666,12.146666666666668,51.400666666666666
2016-02-16,40.017,40.519,46.398,22.693000000000005,41.144
2016-02-17,38.45233333333333,42.13033333333334,42.394333333333336,16.038333333333334,41.09133333333334
2016-02-18,31.609666666666662,39.89566666666666,40.02066666666666,14.647666666666659,27.813666666666656
2016-02-19,33.48433333333334,39.662333333333336,38.09533333333333,18.552333333333337,25.77033333333334
2016-02-22,35.388333333333335,38.64233333333334,42.576333333333324,10.969333333333331,30.87233333333333
2016-02-23,30.768,34.89,41.229,14.507999999999996,31.171000000000006
2016-02-24,33.654666666666664,38.90366666666667,40.90666666666667,20.99966666666667,42.160666666666664
2016-02-25,34.36,39.40700000000001,39.06500000000001,18.271,35.857
2016-02-26,28.96444444444444,37.26244444444444,37.56144444444443,10.702444444444438,43.148444444444436
2016-02-29,29.686888888888888,39.86588888888889,42.888888888888886,20.721888888888884,36.75088888888888
2016-03-01,23.491666666666674,34.18766666666666,40.361666666666665,16.314666666666668,42.04366666666667
2016-03-02,26.196000000000005,33.83700000000001,36.62800000000001,9.340000000000003,35.39600000000001
2016-03-03,27.196333333333335,33.58933333333332,31.05833333333333,8.553333333333327,33.06533333333332
2016-03-04,23.53677777777778,30.872777777777777,30.133777777777773,9.719777777777772,28.815777777777775
2016-03-07,22.15033333333333,30.02533333333333,29.814333333333344,11.522333333333343,24.235333333333337
2016-03-08,22.873333333333328,33.29033333333334,35.578333333333326,13.601333333333336,32.88333333333333
2016-03-09,21.529333333333327,30.33233333333333,28.84733333333333,11.591333333333324,20.830333333333336
2016-03-10,18.31955555555556,29.374555555555546,25.814555555555557,6.129555555555555,18.28355555555556
2016-03-11,18.361999999999995,32.902,26.007000000000005,0.394999999999996,25.001999999999995
2016-03-14,17.497,30.783,28.921000000000006,5.714999999999996,28.65599999999999
2016-03-15,18.322000000000003,27.058000000000007,29.27000000000001,1.9849999999999994,20.452999999999996
2016-03-16,18.829555555555558,29.764555555555553,32.77255555555555,3.349555555555554,21.85955555555556
2016-03-17,20.485,26.34599999999999,23.363999999999997,10.731999999999992,27.53099999999999
2016-03-18,14.349555555555554,26.095555555555556,18.803555555555555,16.06455555555555,21.07355555555555
2016-03-21,15.476999999999997,24.806999999999995,23.363999999999997,11.009999999999998,21.519999999999996
2016-03-22,18.545333333333332,25.56433333333333,9.31133333333333,29.14933333333333,21.519999999999996
2016-03-23,15.725000000000001,25.033,6.550888888888885,29.976888888888894,21.519999999999996
2016-03-24,17.224555555555554,25.296555555555557,8.406333333333322,26.197333333333333,21.519999999999996
2016-03-28,19.58911111111111,23.965111111111113,14.049666666666667,26.197333333333333,21.519999999999996
2016-03-29,24.732000000000006,21.715000000000003,12.75344444444444,30.83144444444445,21.519999999999996
2016-03-30,26.866000000000007,24.866,20.023666666666664,22.290666666666667,21.519999999999996
2016-03-31,22.631444444444448,22.191444444444443,16.719500000000004,15.6875,21.519999999999996
2016-04-01,22.631444444444448,22.191444444444443,21.080333333333336,11.661333333333339,21.519999999999996
2016-04-04,16.260444444444452,27.635444444444452,22.71844444444445,12.934444444444459,-7.798555555555552
2016-04-05,33.32066666666668,30.162666666666667,20.458666666666673,12.194666666666677,-7.798555555555552
2016-04-06,33.32066666666668,32.282,19.991000000000007,13.691999999999993,-10.828000000000003
2016-04-07,29.540111111111102,27.896111111111097,24.0781111111111,4.419111111111107,-18.404888888888895
2016-04-08,25.71566666666667,27.486666666666657,25.453666666666656,8.24766666666666,-18.404888888888895
2016-04-11,25.772333333333343,31.228333333333346,27.648333333333333,7.031333333333343,-18.404888888888895
2016-04-12,26.334000000000003,30.48299999999999,26.522000000000006,4.140999999999998,-18.404888888888895
2016-04-13,24.88077777777778,29.992777777777775,24.694777777777787,2.667777777777779,1.2747777777777785
2016-04-14,24.88077777777778,31.855333333333327,24.504333333333328,-0.9156666666666666,1.2747777777777785
2016-04-15,21.86766666666668,29.99966666666667,21.738666666666674,4.299666666666674,6.162666666666674
2016-04-18,22.259000000000007,28.151000000000003,22.159000000000006,-1.644999999999996,6.162666666666674
2016-04-19,23.080999999999996,29.85500000000001,25.21500000000001,-2.1119999999999948,6.162666666666674
2016-04-20,21.191777777777773,28.565777777777775,22.21077777777777,-4.375222222222227,6.162666666666674
2016-04-21,23.198999999999998,27.062999999999988,18.704,-1.6630000000000038,6.162666666666674
2016-04-22,23.319555555555567,26.66655555555556,16.679555555555567,0.8085555555555644,6.162666666666674
2016-04-25,20.311777777777785,26.916777777777774,21.677777777777784,-6.7522222222222155,13.729777777777784
2016-04-26,14.063777777777773,23.786777777777786,18.76277777777777,-3.740222222222222,20.59477777777777
2016-04-27,12.172333333333334,25.068333333333335,21.60333333333334,0.6543333333333337,20.59477777777777
2016-04-28,18.12411111111112,26.278111111111116,11.08211111111111,-0.24588888888888505,17.09111111111111
2016-04-29,16.198555555555558,22.673555555555552,9.452555555555563,-13.591444444444441,1.6445555555555558
2016-05-02,15.169555555555561,24.139555555555567,13.735555555555557,-4.017444444444443,21.53055555555556
2016-05-03,17.453000000000003,25.20300000000001,16.065000000000005,-5.753,11.081000000000003
2016-05-04,17.60044444444445,27.104444444444447,15.390444444444448,-8.754555555555555,8.58144444444445
2016-05-05,19.830222222222233,24.495222222222225,22.336222222222226,-11.328777777777773,7.521222222222228
2016-05-06,17.008333333333326,25.23733333333334,23.76233333333333,-8.695666666666668,10.986333333333334
2016-05-09,20.153,24.97200000000001,27.576999999999998,-6.198,8.082999999999998
2016-05-10,18.040888888888894,26.22288888888889,23.528888888888893,-5.74411111111111,12.467888888888886
2016-05-11,14.362111111111105,23.483111111111107,23.542111111111105,-7.256888888888895,5.6301111111111055
2016-05-12,16.64633333333333,23.999333333333325,25.456333333333333,-1.4116666666666688,8.896333333333331
2016-05-13,16.929555555555567,24.972555555555566,19.847555555555566,-1.3714444444444425,15.17655555555556
2016-05-16,13.349888888888877,23.170888888888882,21.674888888888887,-2.223111111111116,13.358888888888885
2016-05-17,10.33188888888889,18.177888888888887,17.055888888888887,-9.661111111111111,7.156888888888886
2016-05-18,1.3250000000000028,21.815000000000012,17.632999999999996,-2.827999999999996,14.160000000000004
2016-05-19,11.78222222222223,17.756222222222235,19.067222222222227,-10.73877777777777,14.36522222222223
2016-05-20,10.373111111111108,13.414111111111112,18.1381111111111,-14.039888888888889,17.22611111111111
2016-05-23,7.249000000000002,23.366999999999997,20.933,-9.119999999999997,15.600000000000001
2016-05-24,8.215666666666664,24.15766666666667,18.117666666666665,-28.957333333333334,9.778666666666666
2016-05-25,8.945444444444448,19.742444444444438,19.09744444444444,-9.181555555555555,15.42144444444444
2016-05-26,6.127333333333333,13.834333333333333,13.238333333333337,-9.108666666666664,13.129333333333335
2016-05-27,-0.1799999999999926,12.451,9.786000000000008,-11.864999999999995,14.647000000000006
2016-05-31,0.7568888888888878,20.6758888888889,17.261888888888883,-11.87211111111111,19.104888888888887
2016-06-01,2.541111111111107,15.617111111111114,16.53311111111111,-19.050888888888892,22.89711111111111
2016-06-02,0.7323333333333366,18.049333333333337,16.298333333333346,-19.54066666666666,12.589333333333336
2016-06-03,11.381555555555558,19.459555555555553,17.307555555555552,-14.71444444444445,11.275555555555549
2016-06-06,8.676333333333332,18.200333333333333,24.002333333333333,-4.3756666666666675,22.129333333333335
2016-06-07,9.081888888888898,19.70488888888889,23.0108888888889,-10.069111111111106,10.562888888888892
2016-06-08,10.297666666666665,24.080666666666666,20.452666666666666,-9.65133333333333,20.123666666666665
2016-06-09,9.85744444444444,20.714444444444446,15.552444444444447,-14.035555555555558,11.869444444444447
2016-06-10,13.741888888888887,24.978888888888882,25.906888888888894,-9.903111111111116,18.09488888888888
2016-06-13,14.997333333333337,23.111333333333334,23.071333333333342,-7.401666666666664,17.40733333333334
2016-06-14,14.244999999999997,23.311000000000007,15.544000000000004,-9.184999999999995,20.218000000000004
2016-06-15,20.851,21.57,24.339,-10.501999999999999,10.900000000000006
2016-06-16,19.999888888888883,24.67088888888889,28.095888888888886,-8.273111111111113,13.581888888888884
2016-06-17,21.753333333333323,25.243333333333325,26.89233333333332,-8.054666666666673,17.015333333333324
2016-06-20,20.911,26.557000000000002,25.979,-6.234999999999999,24.763999999999996
2016-06-21,25.32555555555556,23.342555555555556,30.56455555555555,-10.233444444444444,22.610555555555557
2016-06-22,24.765222222222228,26.982222222222227,30.56455555555555,-10.233444444444444,22.610555555555557
2016-06-23,14.881999999999998,27.746000000000002,40.614888888888885,17.229888888888894,22.610555555555557
2016-06-24,24.808888888888887,29.384888888888888,53.3555,4.4955,22.610555555555557
2016-06-27,23.60933333333334,31.897333333333336,53.3555,4.231333333333332,22.610555555555557
2016-06-28,20.926999999999992,30.689999999999998,26.427444444444447,1.741444444444447,22.610555555555557
2016-06-29,19.185333333333332,30.692333333333337,21.879666666666672,-3.369333333333337,22.610555555555557
2016-06-30,21.592777777777776,31.339777777777776,24.68333333333333,16.566333333333333,22.610555555555557
2016-07-01,21.592777777777776,31.339777777777776,24.887999999999998,-14.143,22.610555555555557
2016-07-05,21.592777777777776,31.339777777777776,29.509444444444455,-9.34655555555555,22.610555555555557
2016-07-06,21.592777777777776,31.339777777777776,26.875333333333337,-5.0646666666666675,22.610555555555557
2016-07-07,21.592777777777776,31.339777777777776,27.826555555555558,-5.117444444444452,3.2065555555555534
2016-07-08,21.592777777777776,17.026999999999994,17.93999999999999,-9.879000000000008,3.2065555555555534
2016-07-11,21.592777777777776,17.026999999999994,26.15777777777779,-11.109222222222218,3.2065555555555534
2016-07-12,21.592777777777776,17.026999999999994,21.281,-10.777000000000001,3.2065555555555534
2016-07-13,21.592777777777776,17.026999999999994,18.885222222222225,-10.462777777777777,3.2065555555555534
2016-07-14,21.592777777777776,27.529333333333327,22.142333333333333,-12.050666666666665,3.2065555555555534
2016-07-15,21.592777777777776,22.266,21.872000000000007,-11.482000000000006,3.2065555555555534
2016-07-18,21.592777777777776,24.348333333333336,24.92633333333334,-6.869666666666667,3.2065555555555534
2016-07-19,6.458888888888886,22.154888888888884,21.57288888888889,-9.79611111111111,3.2065555555555534
2016-07-20,7.733222222222217,19.312222222222225,16.837222222222216,-11.652777777777779,3.2065555555555534
2016-07-21,8.954,20.209999999999994,15.295999999999992,-13.833000000000006,3.2065555555555534
2016-07-22,11.681555555555555,19.92555555555556,20.029555555555554,-10.661444444444442,3.2065555555555534
2016-07-25,10.381111111111117,18.315111111111115,8.575111111111106,-15.068888888888885,3.2065555555555534
2016-07-26,12.928666666666672,22.03566666666667,10.73466666666667,-20.647333333333325,3.2065555555555534
2016-07-27,13.588666666666661,21.694666666666663,13.47966666666666,-18.159333333333336,14.31666666666667
2016-07-28,11.073888888888888,20.620888888888892,11.56088888888889,-18.53011111111111,14.31666666666667
2016-07-29,14.12244444444444,20.68944444444444,10.305444444444447,-19.624555555555556,4.465444444444444
2016-08-01,12.366333333333337,27.042333333333332,15.929333333333332,-11.814666666666668,4.465444444444444
2016-08-02,14.777666666666676,24.40566666666667,10.78166666666668,-17.945333333333323,4.465444444444444
2016-08-03,12.339111111111109,24.687111111111122,7.987111111111112,-17.413888888888884,4.465444444444444
2016-08-04,16.233555555555547,21.394555555555556,17.322555555555553,-17.670444444444446,13.094555555555559
2016-08-05,9.502333333333326,22.85733333333333,11.396333333333331,-18.94766666666667,8.11233333333334
2016-08-08,11.139999999999993,21.132999999999996,7.9709999999999965,-20.686999999999998,5.536000000000001
2016-08-09,15.818777777777775,16.551777777777772,9.309777777777775,-21.084222222222227,1.3997777777777713
2016-08-10,16.89388888888889,24.48188888888889,16.918888888888894,-16.935111111111105,11.024888888888896
2016-08-11,15.812999999999995,17.366999999999997,15.224999999999994,-22.404000000000003,5.420999999999999
2016-08-12,14.07066666666666,22.61566666666667,16.884666666666668,-18.157333333333334,6.516666666666666
2016-08-15,10.306111111111115,19.04311111111111,9.31711111111111,-20.42988888888889,2.835111111111111
2016-08-16,9.38755555555555,17.06055555555556,11.096555555555561,-25.95744444444444,-6.532444444444444
2016-08-17,6.662999999999997,18.714,12.631999999999998,-20.389,-2.7349999999999994
2016-08-18,8.33755555555556,17.022555555555556,14.51555555555555,-20.726444444444446,1.508555555555553
2016-08-19,10.718777777777774,23.27577777777777,19.313777777777773,-13.124222222222226,4.326777777777771
2016-08-22,9.560000000000002,21.60900000000001,17.757000000000005,-18.525999999999996,1.1340000000000003
2016-08-23,9.321999999999996,23.281,14.409999999999997,-21.03600000000001,-1.7340000000000018
2016-08-24,11.471555555555568,21.78655555555556,16.014555555555567,-11.22744444444443,6.13355555555556
2016-08-25,8.571444444444445,19.77444444444445,21.488444444444447,-20.337555555555557,11.267444444444443
2016-08-26,3.9070000000000036,18.554000000000002,12.563999999999993,-25.103000000000005,5.0319999999999965
2016-08-29,9.119333333333351,22.40033333333335,17.064333333333337,-12.074666666666658,17.13633333333334
2016-08-30,8.618111111111105,23.157111111111114,14.905111111111104,-24.67288888888889,0.33411111111110614
2016-08-31,9.233555555555554,21.386555555555553,12.88455555555555,-26.625444444444447,-7.634444444444441
2016-09-01,8.81333333333334,16.72033333333333,18.840333333333334,-28.889666666666667,0.6063333333333318
2016-09-02,7.10799999999999,21.125,13.990000000000002,-23.077,5.769999999999996
2016-09-06,3.7121111111111205,17.59011111111112,19.474111111111114,-25.290888888888883,3.399111111111118
2016-09-07,8.210333333333331,20.318333333333342,18.385333333333335,-26.355666666666664,2.9893333333333345
2016-09-08,5.180555555555564,18.498555555555555,18.178555555555562,-17.83544444444444,4.098555555555556
2016-09-09,6.24444444444444,16.96244444444445,15.027444444444448,-32.166555555555554,0.7294444444444466
2016-09-12,10.951555555555558,23.229555555555557,21.729555555555557,-30.575444444444443,7.411555555555559
2016-09-13,16.579,20.677,20.830999999999996,-36.65200000000001,-2.4380000000000024
2016-09-14,11.184111111111108,21.898111111111113,12.546111111111102,-33.101888888888894,-3.165888888888894
2016-09-15,9.82577777777778,18.876777777777775,15.103777777777779,-27.916222222222224,1.8397777777777762
2016-09-16,14.616333333333337,21.362333333333332,22.80233333333333,-24.238666666666674,-0.6596666666666735
2016-09-19,10.994666666666667,19.863666666666653,25.318666666666665,-33.99133333333334,-10.032333333333334
2016-09-20,15.147111111111109,17.890111111111118,23.480111111111114,-33.745888888888885,-16.02288888888889
2016-09-21,12.413444444444451,17.66744444444445,28.96144444444444,-40.11655555555556,-15.785555555555554
2016-09-22,13.418000000000006,22.59400000000001,28.96144444444444,-40.11655555555556,-15.785555555555554
2016-09-23,12.332222222222214,21.038222222222224,28.96144444444444,-40.11655555555556,-15.785555555555554
2016-09-26,19.216888888888896,20.04588888888889,18.394000000000005,9.388000000000005,-15.785555555555554
2016-09-27,23.573444444444448,25.13644444444445,18.394000000000005,-6.994999999999997,-15.785555555555554
2016-09-28,17.51633333333333,24.035333333333334,27.950333333333333,-6.994999999999997,-15.785555555555554
2016-09-29,16.071555555555555,24.97355555555555,27.651500000000013,-19.082499999999992,-15.785555555555554
2016-09-30,14.242111111111114,22.273111111111113,20.44166666666667,-23.128333333333334,-15.785555555555554
2016-10-03,14.242111111111114,22.273111111111113,24.875555555555565,-22.663444444444444,-15.785555555555554
2016-10-04,14.242111111111114,28.836000000000006,26.250999999999998,-22.663444444444444,-5.438000000000002
2016-10-05,14.242111111111114,26.989333333333335,27.538333333333327,-28.85066666666667,-5.438000000000002
2016-10-06,14.242111111111114,27.183777777777777,23.11977777777777,-28.465222222222224,-5.438000000000002
2016-10-07,14.242111111111114,27.021222222222235,27.090222222222224,-26.953777777777777,-9.565777777777775
2016-10-10,14.242111111111114,27.021222222222235,27.090222222222224,-26.953777777777777,-9.565777777777775
2016-10-11,11.416999999999994,25.231999999999992,21.333000000000006,-26.463000000000005,-9.565777777777775
2016-10-12,13.13688888888889,27.99988888888889,26.205888888888893,-23.99411111111111,-9.565777777777775
2016-10-13,14.499333333333347,30.499333333333333,21.48333333333334,-24.30166666666666,-9.565777777777775
2016-10-14,13.366,33.706999999999994,24.352999999999994,-32.260000000000005,-9.565777777777775
2016-10-17,12.970999999999982,28.057999999999986,21.057999999999986,-30.61600000000001,-9.565777777777775
2016-10-18,13.98166666666667,28.314666666666668,20.87566666666666,-36.05133333333334,-9.565777777777775
2016-10-19,13.103111111111119,27.839111111111123,20.769111111111116,-36.38088888888889,1.3141111111111172
2016-10-20,13.428000000000004,26.012999999999998,20.523999999999994,-32.034,-7.939
2016-10-21,15.094000000000001,25.525000000000013,23.900000000000013,-36.31299999999999,-3.7849999999999966
2016-10-24,11.083333333333336,25.243333333333332,24.694333333333326,-40.47466666666667,-7.904666666666671
2016-10-25,12.068999999999996,24.389000000000003,25.850999999999992,-37.80500000000001,-0.6340000000000074
2016-10-26,10.297666666666679,25.398666666666678,27.55766666666667,-34.224333333333334,12.647666666666673
2016-10-27,9.796444444444461,27.26044444444446,25.525444444444446,-44.49155555555555,10.00544444444445
2016-10-28,4.557777777777773,26.975777777777772,21.76077777777777,-37.96222222222222,13.363777777777777
2016-10-31,5.51733333333334,31.393333333333345,18.140333333333345,-41.06266666666666,13.299333333333337
2016-11-01,6.204333333333338,25.573333333333338,27.254333333333335,-42.17966666666666,12.062333333333342
2016-11-02,9.14433333333335,24.41333333333334,27.964333333333343,-40.990666666666655,13.574333333333342
2016-11-03,10.015666666666668,25.570666666666668,27.447666666666663,-38.29233333333333,13.570666666666668
2016-11-04,11.830999999999996,25.848000000000006,22.22700000000001,-34.751999999999995,12.21
2016-11-07,9.099999999999994,28.52199999999999,21.73599999999999,-37.986000000000004,7.676999999999985
2016-11-08,9.088555555555565,23.738555555555557,19.43755555555557,-37.313444444444436,15.522555555555563
2016-11-09,3.99411111111111,21.98511111111111,22.030111111111097,-47.42288888888889,8.304111111111112
2016-11-10,8.543000000000006,30.083,22.936000000000007,-38.260999999999996,4.530999999999999
2016-11-11,8.543000000000006,30.083,22.936000000000007,-38.260999999999996,4.530999999999999
2016-11-14,9.3401111111111,23.6471111111111,17.62411111111109,-44.4268888888889,2.5901111111110993
2016-11-15,7.263111111111115,25.165111111111116,17.76411111111112,-33.00988888888888,3.274111111111111
2016-11-16,10.242000000000004,24.47,21.286,-34.57299999999999,7.340999999999994
2016-11-17,1.536888888888889,26.5968888888889,25.100888888888903,-31.10411111111111,15.364888888888899
2016-11-18,-1.4441111111111127,27.104888888888894,20.36288888888889,-30.869111111111117,16.427888888888887
2016-11-21,-3.710000000000001,33.04400000000001,22.983000000000004,-37.59899999999999,8.25
2016-11-22,2.2786666666666804,28.384666666666675,20.929666666666677,-33.79133333333333,2.19466666666667
2016-11-23,-4.803111111111114,21.92688888888889,23.91188888888889,-41.216111111111104,5.0868888888889
2016-11-25,-4.614000000000004,21.019999999999982,22.023999999999987,-47.388000000000005,3.586999999999989
2016-11-28,-10.193666666666658,21.21533333333334,18.607333333333337,-28.548666666666662,12.863333333333337
2016-11-29,-13.783888888888889,20.715111111111106,19.819111111111106,-25.336888888888886,1.5101111111111152
2016-11-30,-14.249111111111112,15.248888888888892,20.4978888888889,-24.690111111111115,9.966888888888896
2016-12-01,-14.595999999999997,14.047000000000004,13.130000000000003,-20.381999999999998,19.208000000000006
2016-12-02,-9.942333333333337,15.92166666666666,11.232666666666667,-23.09433333333334,11.788666666666664
2016-12-05,-10.433444444444454,14.933555555555557,8.98255555555555,-26.07244444444445,10.792555555555552
2016-12-06,-11.403444444444446,12.589555555555549,11.87555555555555,-31.015444444444448,12.365555555555545
2016-12-07,-15.598333333333322,14.900666666666666,10.809666666666672,-36.91033333333333,4.51166666666667
2016-12-08,-15.087444444444436,12.617555555555569,-0.9194444444444372,-29.51944444444443,10.078555555555567
2016-12-09,-14.390111111111104,10.997888888888895,1.1178888888888991,-27.6991111111111,7.199888888888893
2016-12-12,-12.510666666666665,19.684333333333342,11.074333333333342,-21.86666666666666,14.04633333333335
2016-12-13,-4.872000000000007,18.469999999999985,8.191999999999993,-23.979000000000006,6.653999999999996
2016-12-14,-15.397111111111116,10.89588888888889,4.452888888888893,-49.492111111111114,-12.745111111111115
2016-12-15,-14.122999999999998,14.468000000000004,5.335000000000008,-17.901999999999987,15.960999999999999
2016-12-16,-8.78733333333333,11.98866666666666,5.324666666666673,-29.35133333333333,-1.879333333333328
2016-12-19,-11.019000000000005,11.776999999999987,4.211999999999989,-9.725000000000009,-9.237000000000009
2016-12-20,-17.284777777777776,17.894222222222226,10.600222222222229,3.6912222222222226,18.356222222222215
2016-12-21,-24.212888888888884,17.234111111111105,10.600222222222229,41.79899999999999,18.356222222222215
2016-12-22,-29.911,17.983999999999995,2.16444444444447,41.79899999999999,18.356222222222215
2016-12-23,-24.054666666666662,14.36333333333333,2.16444444444447,-21.239499999999992,18.356222222222215
2016-12-27,-12.971555555555561,14.156444444444432,2.16444444444447,-21.239499999999992,18.356222222222215
2016-12-28,-9.926666666666677,16.61333333333333,4.460222222222214,-17.03577777777778,18.356222222222215
2016-12-29,-13.824999999999989,14.646000000000015,-3.7960000000000065,-17.03577777777778,18.356222222222215
2016-12-30,-12.811333333333337,4.085666666666668,-3.7960000000000065,-16.974000000000004,18.356222222222215
2017-01-03,-12.811333333333337,4.085666666666668,-5.535333333333327,-16.974000000000004,18.356222222222215
2017-01-04,-12.811333333333337,4.085666666666668,-5.769999999999996,-25.293000000000006,18.356222222222215
2017-01-05,-12.811333333333337,5.731222222222215,-10.596777777777788,-26.48677777777779,1.6532222222222117
2017-01-06,-12.811333333333337,5.731222222222215,-9.359666666666662,-24.723666666666666,1.6532222222222117
2017-01-09,-12.811333333333337,5.706111111111113,-5.36588888888889,-11.372888888888895,1.6532222222222117
2017-01-10,-12.811333333333337,6.030000000000015,-5.398999999999987,-20.81799999999999,1.6532222222222117
2017-01-11,-12.811333333333337,4.205333333333343,-5.222666666666655,-26.905666666666654,3.906333333333336
2017-01-12,-12.811333333333337,3.2964444444444467,0.2604444444444596,-32.42155555555555,5.613444444444454
2017-01-13,-12.811333333333337,2.8826666666666654,-0.7623333333333306,-29.97433333333334,5.613444444444454
2017-01-17,-12.811333333333337,8.058777777777792,2.3597777777777793,-29.94222222222222,8.498777777777775
2017-01-18,-12.811333333333337,3.257111111111115,2.072111111111127,-34.89388888888888,8.498777777777775
2017-01-19,-12.811333333333337,8.275000000000006,4.4069999999999965,-24.394999999999996,16.896
2017-01-20,-1.6927777777777777,6.812222222222218,3.3162222222222226,-24.16977777777778,16.896
2017-01-23,-4.343111111111085,2.9888888888889085,6.681888888888906,-23.318111111111094,6.3948888888889
2017-01-24,-5.941666666666663,2.02233333333335,0.8613333333333486,-17.16866666666666,16.062333333333342
2017-01-25,-9.586666666666659,1.420333333333346,0.8833333333333542,-18.807666666666655,17.388333333333335
2017-01-26,-9.573666666666668,0.034333333333322,3.7453333333333347,-14.579666666666668,8.389333333333326
2017-01-27,-15.022111111111101,1.6468888888888955,6.0288888888889005,-13.352111111111107,8.940888888888907
2017-01-30,-13.108444444444451,2.8815555555555505,7.183555555555543,-14.970444444444446,11.459555555555553
2017-01-31,-12.23699999999998,2.6200000000000188,3.119000000000028,-17.558999999999983,10.303000000000026
2017-02-01,-8.77033333333334,4.693666666666658,0.7916666666666714,-21.94233333333333,12.722666666666669
2017-02-02,-13.62711111111112,6.441888888888883,4.560888888888883,-32.27411111111112,7.209888888888884
2017-02-03,-14.659333333333322,3.0306666666666757,5.439666666666682,-21.05233333333333,15.432666666666677
2017-02-06,-17.778000000000006,8.727999999999994,7.431999999999988,-25.27600000000001,11.963999999999984
2017-02-07,-14.999111111111112,4.199888888888893,5.87488888888889,-24.859111111111105,11.440888888888892
2017-02-08,-10.353888888888882,6.968111111111128,5.292111111111126,-15.924888888888887,17.336111111111123
2017-02-09,-11.037666666666652,6.247333333333344,6.772333333333336,-16.081666666666656,12.230333333333348
2017-02-10,-13.271888888888881,2.6451111111111203,0.38711111111112473,-20.303888888888878,10.884111111111125
2017-02-13,-15.5658888888889,5.789111111111097,3.37511111111111,-19.716888888888896,17.6911111111111
2017-02-14,-17.671333333333344,4.765666666666661,5.177666666666667,-21.205333333333336,8.026666666666657
2017-02-15,-21.629000000000005,1.8049999999999926,2.7299999999999898,-19.274000000000008,5.299999999999983
2017-02-16,-23.204666666666668,3.423333333333332,-0.215666666666678,-16.069666666666663,9.11333333333333
2017-02-17,-20.744777777777784,6.612222222222215,3.092222222222219,-25.921777777777784,2.707222222222228
2017-02-21,-18.484000000000016,6.1699999999999875,4.918999999999997,-17.851000000000013,4.3859999999999815
2017-02-22,-17.111888888888885,5.477111111111128,0.808111111111117,-21.490888888888882,4.362111111111119
2017-02-23,-19.816777777777787,3.0352222222222167,3.045222222222222,-18.935777777777787,5.071222222222218
2017-02-24,-16.488000000000007,-3.442999999999998,-1.2340000000000089,-21.951,0.6140000000000043
2017-02-27,-16.406999999999996,-1.0120000000000005,2.7779999999999916,-17.802999999999997,-7.6059999999999945
2017-02-28,-22.09422222222222,-4.145222222222216,-3.0302222222222213,-29.173222222222222,-7.132222222222225
2017-03-01,-17.89633333333333,-0.026333333333326436,2.3246666666666727,-26.91633333333332,-4.392333333333326
2017-03-02,-19.772999999999982,-2.1489999999999867,4.88600000000001,-23.100999999999985,-2.4729999999999848
2017-03-03,-23.082333333333324,-2.754333333333321,0.596666666666664,-21.141333333333336,-7.469333333333324
2017-03-06,-19.54077777777779,-2.3587777777777887,-7.0217777777777854,-26.463777777777786,-12.268777777777785
2017-03-07,-19.897666666666666,-0.9196666666666573,-1.5366666666666617,-27.307666666666663,-8.196666666666658
2017-03-08,-22.563999999999993,-2.0189999999999912,-1.4539999999999935,-23.342,-7.436999999999998
2017-03-09,-21.554444444444442,-1.4284444444444517,-1.6984444444444478,-26.575444444444443,-10.62744444444445
2017-03-10,-22.805777777777777,-6.113777777777784,-2.6797777777777867,-21.02877777777779,-13.65377777777779
2017-03-13,-25.621444444444435,-3.214444444444439,-7.425444444444437,-34.08244444444444,-7.053444444444452
